carat,cut,color,clarity,depth,table,x,y,z
0.26,2.0,5.0,2.0,62.7,55.0,4.09,4.12,2.57
0.83,1.0,1.0,4.0,61.3,59.0,6.08,6.02,3.71
0.7,2.0,2.0,4.0,62.1,58.0,5.68,5.72,3.54
0.35,1.0,1.0,4.0,60.9,59.0,4.54,4.56,2.77
0.31,0.0,0.0,2.0,61.6,54.0,4.37,4.4,2.7
0.7,2.0,4.0,5.0,63.3,58.0,5.61,5.64,3.56
0.7,0.0,1.0,3.0,60.5,56.0,5.78,5.83,3.51
0.52,0.0,0.0,4.0,62.0,56.0,5.17,5.19,3.21
0.7,1.0,3.0,4.0,58.1,55.0,5.83,5.8,3.38
0.43,0.0,1.0,5.0,62.6,56.0,4.82,4.79,3.01
0.6,3.0,6.0,3.0,58.9,60.5,5.5,5.57,3.26
0.79,0.0,1.0,4.0,62.2,55.0,5.97,5.9,3.69
0.7,0.0,2.0,3.0,62.4,56.0,5.67,5.65,3.53
0.44,3.0,2.0,5.0,56.9,61.0,5.12,5.07,2.9
0.31,1.0,5.0,3.0,62.3,59.0,4.35,4.29,2.69
0.32,2.0,3.0,0.0,61.8,55.0,4.39,4.45,2.73
1.14,0.0,3.0,3.0,60.9,57.0,6.7,6.82,4.12
0.3,1.0,0.0,6.0,62.3,58.0,4.29,4.32,2.68
0.38,2.0,2.0,5.0,61.5,54.0,4.69,4.71,2.89
0.48,3.0,3.0,3.0,58.2,59.2,5.09,5.14,2.98
0.9,1.0,4.0,2.0,62.4,58.0,6.15,6.12,3.83
0.41,1.0,1.0,3.0,59.9,58.0,4.88,4.83,2.91
0.77,2.0,5.0,4.0,63.1,58.0,5.86,5.7,3.65
1.51,0.0,1.0,3.0,62.2,57.0,7.37,7.32,4.57
0.31,0.0,2.0,3.0,60.7,56.0,4.37,4.39,2.66
0.38,0.0,4.0,4.0,62.2,54.0,4.64,4.68,2.9
0.9,4.0,2.0,4.0,64.7,54.0,6.09,6.03,3.92
0.56,2.0,2.0,3.0,62.0,59.0,5.3,5.34,3.3
0.7,0.0,5.0,3.0,62.7,57.0,5.63,5.67,3.54
0.32,2.0,4.0,3.0,61.7,61.0,4.38,4.43,2.72
0.72,1.0,6.0,4.0,61.4,58.0,5.76,5.74,3.53
2.04,3.0,5.0,5.0,57.7,64.0,8.39,8.31,4.82
1.01,3.0,0.0,5.0,58.3,59.0,6.59,6.61,3.85
2.11,1.0,6.0,6.0,61.0,58.0,8.29,8.2,5.03
0.32,2.0,1.0,5.0,63.4,56.0,4.34,4.31,2.74
0.41,0.0,6.0,3.0,62.2,55.0,4.79,4.76,2.97
0.36,1.0,2.0,3.0,60.7,58.0,4.57,4.62,2.79
0.33,3.0,5.0,3.0,63.2,57.0,4.37,4.4,2.77
2.3,0.0,5.0,4.0,62.6,56.0,8.45,8.4,5.27
0.9,3.0,3.0,3.0,64.5,57.0,6.01,6.08,3.9
0.71,3.0,4.0,2.0,60.4,63.0,5.69,5.74,3.45
0.32,0.0,3.0,3.0,60.5,56.0,4.44,4.42,2.68
1.2,2.0,2.0,3.0,61.6,61.0,6.81,6.86,4.21
0.32,0.0,0.0,4.0,61.1,56.0,4.41,4.39,2.69
0.32,2.0,4.0,2.0,61.6,55.0,4.42,4.44,2.73
0.9,1.0,0.0,4.0,63.0,62.0,6.13,6.06,3.84
0.3,2.0,3.0,6.0,63.3,57.0,4.28,4.25,2.7
0.36,2.0,4.0,1.0,62.0,55.0,4.57,4.6,2.84
0.3,0.0,1.0,3.0,62.2,53.8,4.3,4.33,2.68
0.7,2.0,2.0,6.0,61.2,57.0,5.67,5.74,3.49
0.5,0.0,2.0,6.0,61.6,54.0,5.09,5.14,3.15
0.51,0.0,4.0,4.0,61.3,57.0,5.14,5.16,3.16
0.34,0.0,3.0,0.0,61.9,57.0,4.48,4.47,2.77
0.41,0.0,3.0,5.0,62.1,55.0,4.78,4.81,2.98
0.71,3.0,2.0,5.0,66.2,55.0,5.49,5.53,3.65
0.3,0.0,4.0,1.0,61.1,56.0,4.33,4.37,2.66
0.9,2.0,3.0,6.0,63.2,58.0,6.05,6.1,3.84
1.14,1.0,2.0,6.0,60.8,58.0,6.79,6.74,4.11
0.91,0.0,1.0,6.0,61.8,53.0,6.22,6.3,3.87
1.21,2.0,6.0,4.0,61.5,58.0,6.85,6.9,4.23
0.7,2.0,0.0,1.0,63.4,59.0,5.63,5.64,3.57
0.8,0.0,5.0,3.0,62.6,54.0,5.92,5.96,3.72
1.01,3.0,5.0,5.0,63.6,55.0,6.39,6.31,4.04
2.03,1.0,6.0,6.0,61.7,61.0,8.18,8.04,5.0
0.52,3.0,5.0,5.0,63.6,60.0,5.1,5.05,3.23
1.02,1.0,1.0,5.0,59.2,56.0,6.63,6.57,3.91
1.5,2.0,0.0,5.0,63.4,58.0,7.16,7.25,4.57
0.76,2.0,2.0,4.0,62.0,58.0,5.8,5.86,3.62
0.31,1.0,1.0,3.0,61.9,56.0,4.37,4.32,2.69
0.36,1.0,1.0,4.0,62.0,58.0,4.56,4.54,2.82
0.31,1.0,0.0,5.0,60.6,59.0,4.39,4.35,2.65
0.56,2.0,2.0,3.0,61.2,58.0,5.32,5.33,3.26
0.72,1.0,2.0,4.0,62.0,56.0,5.78,5.68,3.55
0.38,1.0,0.0,5.0,62.2,58.0,4.63,4.57,2.86
0.41,2.0,3.0,5.0,62.8,58.0,4.72,4.74,2.97
1.21,2.0,4.0,6.0,62.6,61.0,6.7,6.75,4.21
0.43,0.0,1.0,5.0,61.2,56.2,4.87,4.89,2.99
1.06,2.0,4.0,6.0,62.8,57.0,6.49,6.57,4.1
0.42,2.0,4.0,5.0,63.2,58.0,4.79,4.77,3.02
0.7,0.0,3.0,3.0,61.4,55.0,5.74,5.69,3.51
0.41,0.0,2.0,4.0,60.8,56.0,4.8,4.81,2.92
0.51,2.0,1.0,3.0,58.1,60.0,5.28,5.32,3.08
1.01,0.0,1.0,4.0,62.1,56.0,6.41,6.45,3.99
1.14,0.0,3.0,2.0,61.0,56.0,6.74,6.76,4.12
0.54,2.0,0.0,3.0,59.9,57.0,5.38,5.3,3.2
0.8,4.0,3.0,6.0,61.2,58.0,5.96,5.93,3.64
0.31,0.0,2.0,4.0,61.6,55.0,4.36,4.37,2.69
0.32,1.0,3.0,4.0,60.8,59.0,4.44,4.41,2.69
0.26,2.0,1.0,1.0,61.4,58.0,4.12,4.15,2.54
0.38,0.0,0.0,3.0,62.2,57.0,4.66,4.63,2.89
1.73,1.0,5.0,3.0,61.8,58.0,7.75,7.68,4.76
1.02,1.0,0.0,6.0,60.0,62.0,6.59,6.5,3.93
0.32,1.0,2.0,1.0,62.7,60.0,4.35,4.32,2.72
0.59,2.0,1.0,4.0,59.9,56.0,5.46,5.49,3.28
1.0,1.0,1.0,5.0,60.7,59.0,6.41,6.38,3.88
0.55,0.0,2.0,5.0,61.9,55.0,5.25,5.29,3.26
1.02,1.0,2.0,5.0,61.8,59.0,6.45,6.39,3.97
0.35,1.0,4.0,1.0,60.1,62.0,4.57,4.52,2.73
0.3,0.0,3.0,0.0,62.6,56.0,4.29,4.32,2.69
0.52,0.0,1.0,6.0,60.9,56.0,5.2,5.23,3.17
1.0,1.0,0.0,5.0,60.3,59.0,6.47,6.44,3.89
1.41,1.0,4.0,4.0,61.2,60.0,7.17,7.21,4.4
1.03,1.0,3.0,3.0,62.2,57.0,6.47,6.42,4.01
1.0,1.0,1.0,6.0,60.4,62.0,6.52,6.42,3.91
0.32,0.0,1.0,1.0,61.3,57.0,4.38,4.43,2.7
0.53,0.0,2.0,3.0,61.6,55.0,5.24,5.21,3.22
0.31,0.0,5.0,5.0,62.2,56.0,4.34,4.37,2.71
2.21,1.0,4.0,6.0,61.3,60.0,8.35,8.33,5.11
0.53,0.0,1.0,4.0,61.9,55.0,5.22,5.19,3.22
1.68,0.0,1.0,6.0,60.4,55.0,7.7,7.79,4.68
0.31,2.0,1.0,3.0,61.9,56.0,4.32,4.37,2.69
0.9,0.0,3.0,6.0,62.5,55.0,6.21,6.15,3.86
1.06,1.0,2.0,5.0,62.4,58.0,6.56,6.51,4.07
0.3,1.0,0.0,5.0,62.1,59.0,4.29,4.31,2.67
1.0,1.0,0.0,3.0,62.2,55.0,6.46,6.4,4.0
0.32,1.0,3.0,4.0,60.1,61.0,4.44,4.41,2.66
1.01,2.0,3.0,6.0,61.9,55.0,6.43,6.46,3.99
0.46,2.0,3.0,3.0,60.0,56.0,5.05,5.1,3.04
0.54,0.0,0.0,4.0,61.8,56.0,5.21,5.24,3.23
2.2,1.0,4.0,6.0,58.2,59.0,8.52,8.47,4.94
0.79,0.0,4.0,0.0,61.3,56.0,5.96,5.98,3.66
0.32,0.0,3.0,3.0,62.4,56.0,4.37,4.38,2.73
1.08,2.0,2.0,6.0,63.3,59.0,6.48,6.44,4.09
1.26,0.0,6.0,5.0,62.0,56.0,6.9,6.93,4.29
0.32,2.0,5.0,1.0,63.0,58.0,4.32,4.38,2.74
0.57,2.0,1.0,3.0,62.9,57.0,5.27,5.29,3.32
1.22,0.0,0.0,4.0,61.7,56.0,6.89,6.86,4.24
0.31,0.0,3.0,0.0,61.9,54.0,4.35,4.38,2.7
0.32,1.0,5.0,4.0,62.8,58.0,4.37,4.33,2.73
1.01,0.0,5.0,4.0,61.3,53.0,6.52,6.54,4.0
0.32,0.0,3.0,3.0,62.0,55.0,4.43,4.44,2.75
1.0,2.0,1.0,2.0,61.0,62.0,6.4,6.46,3.92
1.0,1.0,2.0,2.0,60.6,54.0,6.56,6.52,3.96
0.3,2.0,3.0,4.0,61.4,54.0,4.31,4.36,2.66
1.25,1.0,4.0,4.0,60.4,59.0,6.92,6.96,4.19
1.2,2.0,4.0,5.0,62.9,56.0,6.74,6.8,4.26
0.59,0.0,5.0,1.0,62.2,55.0,5.38,5.39,3.35
1.03,1.0,5.0,5.0,61.6,59.0,6.46,6.49,3.99
0.31,0.0,3.0,4.0,61.4,56.0,4.34,4.37,2.67
0.34,0.0,1.0,4.0,62.6,55.0,4.45,4.43,2.78
1.11,0.0,3.0,4.0,61.2,56.0,6.68,6.65,4.08
0.51,0.0,4.0,3.0,61.6,55.0,5.17,5.19,3.19
1.52,1.0,6.0,3.0,62.2,59.0,7.32,7.38,4.57
1.04,3.0,2.0,4.0,63.7,58.0,6.34,6.43,4.07
0.38,0.0,3.0,1.0,61.7,55.0,4.67,4.7,2.89
1.0,1.0,0.0,5.0,61.4,58.0,6.4,6.34,3.91
0.4,0.0,6.0,2.0,61.9,55.0,4.74,4.79,2.95
0.44,3.0,6.0,3.0,63.2,57.0,4.82,4.86,3.06
1.01,1.0,3.0,5.0,59.8,58.0,6.54,6.58,3.92
0.3,2.0,4.0,1.0,63.4,55.0,4.3,4.28,2.72
0.35,1.0,3.0,3.0,60.7,61.0,4.58,4.54,2.77
1.01,1.0,2.0,6.0,61.6,58.0,6.39,6.4,3.94
0.3,2.0,4.0,1.0,63.4,57.0,4.31,4.27,2.72
1.04,1.0,3.0,5.0,60.9,59.0,6.57,6.53,3.99
0.53,0.0,1.0,2.0,62.0,58.0,5.16,5.2,3.21
1.22,1.0,1.0,5.0,62.3,59.0,6.8,6.74,4.22
0.32,1.0,0.0,5.0,61.4,58.0,4.42,4.38,2.7
0.41,0.0,1.0,5.0,62.5,57.0,4.74,4.79,2.98
0.56,1.0,5.0,1.0,62.4,56.0,5.28,5.24,3.28
0.51,0.0,3.0,4.0,62.7,57.0,5.12,5.05,3.19
1.02,4.0,4.0,5.0,65.5,60.0,6.29,6.22,4.1
0.71,4.0,0.0,4.0,56.9,65.0,5.89,5.84,3.34
2.06,2.0,6.0,4.0,61.8,59.0,8.14,8.2,5.05
0.33,0.0,4.0,5.0,61.7,55.0,4.43,4.46,2.74
0.31,0.0,3.0,0.0,62.2,55.0,4.35,4.4,2.72
0.33,0.0,3.0,2.0,61.3,56.0,4.46,4.48,2.74
1.13,0.0,5.0,4.0,62.3,56.0,6.73,6.63,4.16
1.21,1.0,6.0,4.0,62.4,58.0,6.83,6.79,4.25
0.6,0.0,2.0,3.0,61.9,55.0,5.4,5.42,3.35
0.4,0.0,2.0,2.0,61.7,55.0,4.74,4.76,2.93
0.95,2.0,4.0,6.0,59.0,59.0,6.38,6.51,3.77
1.02,2.0,3.0,6.0,63.8,55.0,6.37,6.4,4.07
0.91,2.0,5.0,4.0,63.0,58.0,6.07,6.15,3.85
1.01,1.0,2.0,4.0,62.1,60.0,6.43,6.36,3.97
0.3,3.0,0.0,1.0,64.3,57.0,4.27,4.32,2.76
0.9,3.0,4.0,1.0,63.8,59.0,6.13,6.09,3.9
0.5,2.0,1.0,4.0,63.4,59.0,5.09,5.06,3.22
1.24,0.0,6.0,4.0,61.8,58.0,6.88,6.84,4.24
1.14,0.0,4.0,5.0,62.3,56.0,6.72,6.69,4.18
1.12,2.0,5.0,3.0,59.6,58.0,6.82,6.77,4.05
0.7,0.0,1.0,5.0,62.4,55.0,5.67,5.7,3.55
0.52,1.0,1.0,6.0,61.1,57.0,5.23,5.12,3.16
0.5,0.0,0.0,2.0,62.5,53.0,5.05,5.13,3.18
1.5,2.0,4.0,6.0,62.3,60.0,7.28,7.22,4.52
0.73,4.0,3.0,5.0,65.5,56.0,5.68,5.62,3.7
0.4,2.0,2.0,3.0,63.1,56.0,4.68,4.7,2.96
1.59,2.0,6.0,3.0,60.1,60.0,7.56,7.59,4.55
0.42,0.0,4.0,2.0,62.4,56.0,4.78,4.8,2.99
0.36,0.0,0.0,5.0,61.9,55.7,4.57,4.59,2.84
1.01,1.0,4.0,5.0,62.9,58.0,6.38,6.34,4.0
0.46,0.0,4.0,0.0,62.2,55.0,4.94,4.99,3.09
0.37,0.0,3.0,4.0,60.5,56.0,4.65,4.68,2.82
0.32,1.0,3.0,4.0,62.0,58.0,4.38,4.33,2.7
0.39,0.0,2.0,2.0,62.1,55.0,4.7,4.74,2.93
1.51,1.0,2.0,3.0,62.7,59.0,7.31,7.23,4.56
1.09,1.0,3.0,5.0,62.5,59.0,6.56,6.53,4.09
1.0,3.0,3.0,3.0,63.9,55.0,6.28,6.34,4.03
0.6,4.0,2.0,5.0,55.3,63.0,5.67,5.61,3.12
1.12,0.0,0.0,7.0,60.6,55.0,6.73,6.76,4.09
0.94,2.0,3.0,4.0,62.9,58.6,6.1,6.25,3.89
0.32,0.0,3.0,3.0,62.9,57.0,4.4,4.37,2.76
1.52,1.0,3.0,4.0,61.9,56.0,7.39,7.28,4.54
0.9,4.0,0.0,6.0,65.9,59.0,6.0,5.95,3.94
0.33,1.0,3.0,3.0,61.9,58.0,4.43,4.46,2.75
0.7,1.0,3.0,6.0,60.0,60.0,5.69,5.65,3.51
0.79,3.0,2.0,5.0,58.1,59.0,6.06,6.13,3.54
2.11,2.0,0.0,6.0,60.9,60.0,8.21,8.28,5.02
2.01,0.0,3.0,5.0,59.2,57.0,8.23,8.19,4.86
0.92,4.0,2.0,6.0,65.1,58.0,6.12,6.07,3.97
0.5,0.0,2.0,2.0,60.7,57.0,5.12,5.16,3.12
0.54,0.0,6.0,5.0,62.5,54.0,5.22,5.25,3.27
0.68,1.0,3.0,4.0,61.6,59.0,5.65,5.64,3.48
1.46,4.0,4.0,6.0,56.3,60.0,7.61,7.55,4.27
0.31,0.0,4.0,2.0,62.5,55.0,4.37,4.34,2.72
1.01,2.0,0.0,5.0,61.8,58.0,6.33,6.38,3.93
1.6,1.0,3.0,1.0,61.5,58.0,7.58,7.48,4.63
1.02,2.0,4.0,5.0,60.3,59.0,6.44,6.5,3.9
0.36,2.0,5.0,4.0,61.6,58.0,4.52,4.57,2.8
0.77,0.0,2.0,3.0,61.9,54.0,5.91,5.94,3.66
0.32,1.0,5.0,5.0,62.9,58.0,4.35,4.33,2.73
0.3,0.0,2.0,5.0,61.4,55.0,4.34,4.36,2.67
0.4,2.0,3.0,5.0,61.6,59.0,4.66,4.72,2.89
0.3,2.0,4.0,4.0,62.7,59.0,4.22,4.27,2.66
0.57,0.0,1.0,4.0,61.5,57.0,5.35,5.32,3.28
0.52,1.0,2.0,6.0,62.7,57.0,5.11,5.07,3.19
0.94,1.0,4.0,4.0,60.1,59.0,6.35,6.32,3.81
0.32,0.0,2.0,4.0,62.5,56.0,4.38,4.36,2.73
0.33,0.0,2.0,4.0,62.1,55.0,4.47,4.45,2.77
1.01,2.0,6.0,6.0,63.3,53.0,6.35,6.31,4.01
1.52,2.0,3.0,4.0,61.9,56.0,7.28,7.39,4.54
0.51,0.0,0.0,1.0,61.7,56.0,5.12,5.16,3.17
0.71,0.0,4.0,6.0,62.1,57.0,5.68,5.76,3.55
0.72,0.0,4.0,6.0,61.5,56.0,5.8,5.75,3.55
0.97,1.0,4.0,6.0,58.8,58.0,6.44,6.41,3.78
0.71,0.0,5.0,5.0,61.5,55.0,5.76,5.79,3.55
0.7,3.0,4.0,4.0,59.7,57.0,5.75,5.8,3.45
0.72,2.0,1.0,5.0,61.6,58.0,5.74,5.78,3.55
0.77,0.0,4.0,5.0,62.2,56.0,5.83,5.88,3.64
0.36,1.0,5.0,3.0,62.0,59.0,4.53,4.6,2.83
0.32,0.0,4.0,3.0,63.0,57.0,4.35,4.32,2.73
1.0,4.0,1.0,5.0,65.1,61.0,6.15,6.08,3.98
0.43,4.0,1.0,4.0,60.5,59.0,4.92,4.9,2.97
0.92,4.0,5.0,4.0,64.4,58.0,6.13,6.1,3.94
0.4,1.0,2.0,4.0,59.3,59.0,4.79,4.83,2.85
1.0,1.0,0.0,4.0,60.8,61.0,6.41,6.39,3.89
0.55,0.0,0.0,3.0,61.3,56.0,5.28,5.32,3.25
1.13,1.0,3.0,5.0,60.9,58.0,6.75,6.72,4.1
1.5,0.0,3.0,5.0,62.0,56.0,7.29,7.33,4.53
0.3,1.0,2.0,4.0,61.5,60.0,4.29,4.26,2.63
0.77,2.0,4.0,3.0,61.3,60.0,5.88,5.9,3.61
0.4,0.0,1.0,1.0,62.4,57.0,4.72,4.67,2.93
0.56,2.0,1.0,4.0,61.7,56.0,5.25,5.31,3.26
0.73,2.0,1.0,4.0,61.5,58.0,5.71,5.8,3.54
1.35,0.0,0.0,4.0,61.3,57.0,7.09,7.13,4.36
0.56,0.0,4.0,3.0,61.1,57.0,5.31,5.34,3.25
2.1,3.0,4.0,5.0,63.7,61.0,8.1,8.07,5.15
0.32,1.0,1.0,6.0,61.2,58.0,4.44,4.39,2.7
1.31,0.0,2.0,3.0,61.9,54.0,7.03,7.06,4.35
1.21,1.0,1.0,5.0,62.6,58.0,6.79,6.82,4.26
0.53,0.0,1.0,3.0,60.4,57.0,5.27,5.26,3.18
0.3,1.0,1.0,4.0,62.5,58.0,4.26,4.31,2.68
0.8,3.0,3.0,6.0,64.2,55.0,5.89,5.83,3.76
0.74,1.0,0.0,5.0,60.6,60.0,5.88,5.84,3.55
0.42,1.0,4.0,1.0,60.9,62.0,4.86,4.8,2.94
0.25,2.0,4.0,1.0,60.1,62.0,4.08,4.11,2.46
0.3,1.0,5.0,3.0,59.8,60.0,4.36,4.34,2.6
1.13,2.0,1.0,6.0,63.4,59.0,6.53,6.59,4.16
0.9,1.0,5.0,3.0,62.9,60.0,6.09,6.05,3.82
0.31,2.0,1.0,5.0,63.4,55.0,4.29,4.26,2.71
1.02,1.0,2.0,6.0,63.0,58.0,6.44,6.38,4.04
0.71,1.0,2.0,5.0,62.2,58.0,5.74,5.67,3.55
1.02,1.0,2.0,3.0,62.0,59.0,6.41,6.39,3.97
0.36,0.0,3.0,3.0,61.5,58.0,4.59,4.61,2.83
0.61,1.0,0.0,5.0,61.6,58.0,5.37,5.34,3.3
1.51,2.0,5.0,5.0,63.0,59.0,7.26,7.31,4.59
2.01,0.0,5.0,3.0,61.4,59.0,8.06,8.13,4.97
0.32,0.0,3.0,3.0,62.0,56.0,4.37,4.41,2.72
0.31,0.0,5.0,3.0,61.9,53.9,4.35,4.38,2.7
0.6,2.0,2.0,4.0,60.8,56.0,5.45,5.48,3.32
0.55,0.0,3.0,0.0,61.1,57.0,5.26,5.31,3.23
1.02,0.0,0.0,5.0,62.2,56.0,6.43,6.47,4.0
2.22,4.0,6.0,7.0,66.7,56.0,8.04,8.02,5.36
0.31,2.0,1.0,1.0,60.0,56.0,4.45,4.49,2.68
1.31,0.0,3.0,2.0,59.2,59.0,7.12,7.18,4.23
0.71,1.0,1.0,5.0,59.2,59.0,5.86,5.83,3.46
1.0,1.0,2.0,5.0,59.4,62.0,6.55,6.52,3.88
0.31,1.0,3.0,1.0,60.7,58.0,4.37,4.4,2.66
0.36,3.0,4.0,5.0,63.6,57.0,4.53,4.49,2.87
0.57,0.0,1.0,4.0,61.0,54.0,5.39,5.43,3.3
0.3,0.0,2.0,4.0,62.1,55.0,4.26,4.31,2.66
0.3,0.0,2.0,1.0,61.8,54.0,4.33,4.37,2.69
1.14,2.0,1.0,0.0,63.3,57.0,6.63,6.71,4.22
0.33,1.0,3.0,1.0,61.9,59.0,4.38,4.41,2.72
1.01,1.0,1.0,4.0,60.4,57.0,6.49,6.45,3.91
0.7,2.0,2.0,5.0,61.7,59.0,5.64,5.68,3.49
0.7,2.0,4.0,4.0,61.8,58.0,5.66,5.73,3.52
1.05,0.0,2.0,1.0,61.4,57.0,6.51,6.53,4.0
0.3,1.0,3.0,2.0,61.6,60.0,4.27,4.24,2.62
1.03,0.0,2.0,6.0,62.6,57.0,6.44,6.4,4.02
1.6,0.0,2.0,5.0,62.2,55.0,7.47,7.5,4.65
0.5,0.0,0.0,4.0,62.3,55.0,5.07,5.11,3.17
2.1,0.0,4.0,4.0,62.5,57.0,8.21,8.18,5.12
0.42,1.0,1.0,5.0,62.0,58.0,4.85,4.82,3.0
0.41,0.0,4.0,1.0,61.4,56.0,4.8,4.77,2.94
1.56,0.0,3.0,2.0,62.5,55.0,7.39,7.45,4.64
0.34,1.0,3.0,4.0,61.0,58.0,4.46,4.49,2.73
0.91,3.0,4.0,3.0,57.8,61.0,6.4,6.36,3.69
0.53,0.0,0.0,4.0,62.6,56.0,5.18,5.14,3.23
0.57,0.0,3.0,3.0,61.3,56.0,5.34,5.36,3.28
1.02,2.0,4.0,6.0,63.4,63.0,6.36,6.32,4.02
1.01,3.0,1.0,5.0,56.9,61.0,6.65,6.6,3.77
0.71,0.0,1.0,4.0,59.5,57.0,5.83,5.86,3.48
0.54,0.0,1.0,4.0,61.0,56.0,5.28,5.25,3.21
0.53,0.0,6.0,3.0,61.4,55.2,5.2,5.22,3.2
0.67,3.0,3.0,5.0,62.9,59.0,5.58,5.62,3.52
1.5,1.0,6.0,2.0,62.8,62.0,7.25,7.22,4.54
0.38,0.0,1.0,3.0,62.2,54.1,4.63,4.65,2.89
0.9,3.0,3.0,0.0,63.1,58.0,6.09,6.18,3.87
1.54,1.0,4.0,4.0,61.9,59.0,7.33,7.31,4.53
0.23,0.0,3.0,3.0,61.6,55.0,3.96,3.99,2.45
0.35,0.0,3.0,3.0,62.5,55.0,4.55,4.51,2.83
0.3,1.0,3.0,2.0,60.4,60.0,4.34,4.3,2.61
2.13,0.0,6.0,4.0,62.1,55.0,8.23,8.29,5.13
1.22,2.0,2.0,5.0,63.1,58.0,6.8,6.74,4.27
0.33,2.0,2.0,6.0,63.0,58.0,4.4,4.42,2.78
2.05,1.0,5.0,5.0,60.6,58.0,8.22,8.13,4.95
1.01,2.0,3.0,4.0,61.6,60.0,6.42,6.47,3.97
0.71,0.0,5.0,4.0,62.0,54.0,5.73,5.77,3.56
0.92,0.0,1.0,6.0,62.3,56.0,6.21,6.25,3.88
1.01,2.0,1.0,4.0,58.1,60.0,6.51,6.58,3.8
0.74,3.0,3.0,4.0,64.2,53.0,5.72,5.69,3.66
0.8,0.0,0.0,5.0,62.2,57.0,5.89,5.85,3.65
1.02,0.0,3.0,3.0,61.5,55.0,6.49,6.52,4.0
0.3,2.0,2.0,5.0,62.9,57.0,4.25,4.27,2.68
0.9,3.0,3.0,5.0,62.5,62.0,6.04,6.09,3.79
0.53,0.0,3.0,3.0,61.2,55.0,5.23,5.26,3.21
1.51,4.0,4.0,5.0,65.4,59.0,7.17,7.11,4.67
0.39,0.0,2.0,5.0,61.3,56.0,4.73,4.77,2.91
0.23,2.0,1.0,0.0,59.9,58.0,3.98,4.03,2.4
1.28,0.0,5.0,6.0,62.5,59.0,6.88,6.95,4.32
1.01,0.0,6.0,4.0,61.1,56.0,6.49,6.51,3.97
1.65,0.0,5.0,4.0,61.5,57.0,7.59,7.65,4.69
0.5,2.0,4.0,3.0,62.5,58.0,5.04,5.1,3.17
1.27,0.0,6.0,4.0,61.8,54.0,6.95,6.98,4.31
1.18,0.0,6.0,3.0,61.7,56.0,6.79,6.82,4.2
0.31,1.0,4.0,3.0,62.9,58.0,4.34,4.31,2.72
0.51,0.0,1.0,3.0,61.5,56.0,5.11,5.16,3.16
1.02,2.0,2.0,3.0,61.3,59.0,6.45,6.51,3.97
0.73,0.0,0.0,2.0,62.2,56.0,5.79,5.73,3.58
0.53,0.0,2.0,4.0,61.3,55.0,5.22,5.25,3.21
1.01,1.0,3.0,4.0,62.4,59.0,6.45,6.41,4.01
0.3,2.0,2.0,4.0,63.2,59.0,4.27,4.24,2.69
0.3,0.0,3.0,0.0,63.0,53.0,4.3,4.24,2.69
1.09,2.0,5.0,4.0,62.0,56.0,6.57,6.59,4.08
0.57,2.0,5.0,6.0,62.1,57.0,5.29,5.33,3.3
1.2,1.0,2.0,2.0,62.8,60.0,6.79,6.74,4.25
0.51,1.0,2.0,3.0,60.0,58.0,5.21,5.19,3.12
1.32,2.0,4.0,5.0,62.4,58.0,7.02,7.09,4.4
1.4,2.0,3.0,4.0,62.2,61.0,7.09,7.13,4.42
1.52,0.0,1.0,5.0,62.0,56.0,7.36,7.34,4.56
0.41,0.0,5.0,2.0,62.3,56.0,4.73,4.77,2.96
0.4,0.0,1.0,6.0,62.1,53.0,4.75,4.78,2.96
0.54,0.0,3.0,3.0,61.0,57.0,5.25,5.28,3.21
0.7,4.0,2.0,6.0,64.6,57.0,5.6,5.57,3.61
0.5,2.0,0.0,4.0,63.4,56.0,5.1,5.05,3.22
0.54,0.0,5.0,6.0,61.8,54.0,5.24,5.27,3.25
0.39,1.0,3.0,1.0,59.9,59.0,4.73,4.75,2.84
1.18,1.0,3.0,2.0,58.2,62.0,6.92,6.89,4.02
2.01,4.0,1.0,6.0,62.1,66.0,7.99,7.92,4.94
0.61,3.0,2.0,4.0,63.0,64.2,5.29,5.32,3.34
0.77,2.0,5.0,3.0,62.2,59.0,5.83,5.85,3.63
0.7,0.0,0.0,5.0,59.7,58.0,5.82,5.77,3.46
0.32,1.0,4.0,4.0,60.5,59.0,4.43,4.39,2.67
0.3,3.0,4.0,2.0,63.5,55.0,4.25,4.28,2.71
0.43,1.0,2.0,4.0,61.1,57.0,4.9,4.86,2.98
1.52,1.0,3.0,1.0,60.4,59.0,7.48,7.38,4.49
0.74,1.0,5.0,6.0,59.8,58.0,5.93,5.88,3.53
1.05,1.0,2.0,6.0,61.7,60.0,6.58,6.49,4.03
0.56,0.0,2.0,1.0,62.1,56.0,5.29,5.3,3.29
0.26,2.0,1.0,4.0,59.2,58.0,4.18,4.2,2.48
0.37,0.0,2.0,1.0,59.2,57.0,4.75,4.71,2.8
0.76,1.0,1.0,6.0,61.5,58.0,5.86,5.81,3.59
0.5,2.0,3.0,2.0,62.9,55.0,5.05,5.09,3.19
0.41,1.0,3.0,4.0,61.8,58.0,4.77,4.75,2.94
1.17,0.0,3.0,2.0,61.7,55.0,6.74,6.77,4.17
0.96,1.0,6.0,5.0,60.3,59.0,6.4,6.36,3.85
1.11,1.0,4.0,6.0,61.9,59.0,6.6,6.56,4.07
0.55,0.0,0.0,3.0,61.7,55.0,5.26,5.25,3.24
